smiles,hall,zprime,a,b,c,alpha,beta,gamma,volume
O=N(=O)c1ccc(cc1)c1nc2ccc(cc2nc1c1ccccc1)N(=O)=O,82,1.0,7.48383,15.2315,15.090100000000005,90.0,84.02839999999998,90.0,1710.7857609561042
O=N(=O)c1ccc2nc(c3ccc4ccccc4c3)c(nc2c1)c1ccccc1,290,1.0,7.3572700000000015,21.610700000000005,22.861800000000002,90.0,90.0,90.0,3634.9291468351653
Cc1ccc(cc1)[C@H]([C@@H](c1cc(c(c(c1)C(C)(C)C)O)C(C)(C)C)c1ccccc1)C(=O)Oc1ccc(cc1)N(=O)=O,1,2.0,11.858600000000003,11.9458,12.2838,75.9529,72.0808,73.2733,1562.802738708857
C[C@@H]1[C@@H](C[C@H]2C[C@@H]1C2(C)C)N(C(=O)c1ccc(cc1)N(=O)=O)[C@@H](c1ccccc1)C,115,1.0,7.449699999999999,15.221100000000003,19.669399999999996,90.0,90.0,90.0,2230.364970361697
C[C@H]1[C@H](C[C@H]2C[C@@H]1C2(C)C)N(C(=O)c1ccc(cc1)N(=O)=O)[C@H](c1ccccc1)C,115,2.0,7.734600000000002,14.340700000000002,39.815000000000005,90.0,90.0,90.0,4416.2630068293065
OCCN1c2ccc3-c4c(C(=O)c3c2C([C@]21C=Cc1c(O2)ccc(c1)N(=O)=O)(C)C)cccc4,2,1.0,9.9972,10.334499999999998,11.8512,84.685,66.367,73.192,1073.4297838024684
CCC[C@@H]([C@@H](CCC)C#N)NC(=O)c1ccc(cc1)N(=O)=O,81,1.0,14.134699999999999,12.119099999999996,10.152599999999994,90.0,107.243,90.0,1660.9752201568797
Oc1ccc(cc1)[C@H]1N(Nc2ccc(cc2)N(=O)=O)C(=O)[C@H]2N1c1ccccc1C2,115,1.0,9.923645,13.18515,14.884264,90.0,90.0,90.0,1947.5277703365657
COc1ccc(cc1)N1c2ccccc2[C@H]([C@@H]1c1ccccc1)C(=C)c1ccc(cc1)N(=O)=O,2,1.0,9.324099999999998,10.4454,12.089899999999997,82.28999999999999,89.078,75.019,1126.9669772202446
O=N(=O)c1ccc(cc1)/C=C/C(=O)c1ccccc1N(=O)=O,2,1.0,7.6817,7.886700000000002,12.408099999999997,84.587,74.20999999999998,69.877,679.200616546137
O=C(c1ccccc1N(=O)=O)/C=C/c1ccccc1N(=O)=O,2,1.0,7.630299999999999,7.842399999999999,12.526200000000001,94.327,90.696,117.716,660.724317468552
O=N(=O)c1cccc(c1)/C=C/C(=O)c1ccccc1N(=O)=O,290,1.0,11.155299999999999,14.177199999999997,17.6747,90.0,90.0,90.0,2795.270050877252
O=N(=O)c1ccc(CCc2ccc(cc2)N(=O)=O)cc1,6,1.0,4.489200000000001,13.206100000000001,10.658899999999997,90.0,98.845,90.0,624.3962766887342
C=C1CC[C@H]2N([C@@]2(CC[C@@H]2[C@@H]1CC2(C)C)C)c1ccc(cc1)N(=O)=O,6,1.0,6.339000000000001,9.002,17.117,90.0,99.158,90.0,964.308423910484
O=N(=O)c1c(ccc2cccnc12)N1c2ccccc2c2ccccc12,2,3.0,8.4004,12.9693,24.2324,90.326,91.364,106.018,2536.629294530186
Cc1ccc2c(ccc(c2n1)C(C)(C)C)N(=O)=O,81,2.0,13.422999999999998,6.941300000000002,28.5117,90.0,103.578,90.0,2582.2760429505643
O=N(=O)[C@@H]1C[C@@]2(C(=O)[C@@]1(O)c1ccccc1C2=O)Cc1ccccc1,6,1.0,7.999499999999999,11.437700000000001,8.883800000000006,90.0,106.08900000000001,90.0,780.9944465561861
O=N(=O)[C@@H]1C[C@@]2(C(=O)[C@@]1(O)c1ccccc1C2=O)Cc1ccc(cc1)N(=O)=O,115,1.0,9.432,12.4971,14.299,90.0,90.0,90.0,1685.460982312801
CC[C@]1(C[C@]2(C(=O)[C@]1(O)c1ccccc1C2=O)Cc1ccccc1)N(=O)=O,115,2.0,8.017,12.4173,36.2994,90.0,90.0,90.0,3613.5869061335407
O=C1Oc2ccccc2C2=C1C(=C(NC1CCCCC1)O2)c1ccccc1N(=O)=O,82,2.0,9.0109,36.152,12.409599999999998,90.0,83.411,90.0,4015.8748468015706
O=CC[C@@H](c1ccc(cc1)N(=O)=O)CC=C1CCCCC1,6,1.0,6.103699999999998,8.5699,14.726,90.0,101.448,90.0,754.9643456845452
O=N(=O)C(C1=NC(=NO1)/N=N/C1=NOC(=N1)C(N(=O)=O)(N(=O)=O)N(=O)=O)(N(=O)=O)N(=O)=O,1,2.0,5.921939999999998,11.278100000000004,12.7041,106.13700000000001,92.99200000000002,92.277,812.6409045298743
COc1ccccc1[C@H]([C@@]1(C(=NN(C1=O)c1ccccc1)C)[C@]1(C(=NN(C1=O)c1ccccc1)C)[C@@H](c1ccccc1OC)CN(=O)=O)CN(=O)=O,115,1.0,10.6773,13.401199999999998,25.046199999999995,90.0,90.0,90.0,3583.8265138335096
C/C(=N\Nc1ccccc1C)/c1cccc(c1)N(=O)=O,82,1.0,7.4763,25.742,7.656400000000001,90.0,69.515,90.0,1380.3325814884906
CC(C)OC(=O)c1ccc(cc1)N(=O)=O,2,1.0,6.728999999999999,7.192000000000001,10.388,94.751,92.503,95.901,497.6537184175173
COC(=O)C(c1ccc(cc1N(=O)=O)N(=O)=O)c1ccc(cc1N(=O)=O)N(=O)=O,81,1.0,9.811999999999996,10.974,16.024999999999995,90.0,91.589,90.0,1724.8585930678228
CN(C)c1ccc(cc1)C(=C(C#N)C#N)C(c1ccc(cc1)N(=O)=O)=C1C(=O)c2ccccc2C1=O,82,1.0,8.3939,22.8222,12.303658085190069,90.0,83.30257519275119,90.0,2340.8938513114263
O/N=C/c1cc(cc(c1O)N(=O)=O)C(C)(C)C,2,1.0,5.9763,7.336299999999998,13.487199999999998,80.54499999999997,80.03,86.569,574.1896572189943
O/N=C/c1cc(cc(c1O)N(=O)=O)C(CC(C)(C)C)(C)C,2,1.0,7.0554,8.313,13.7741,88.856,89.509,73.66899999999997,775.1189904779237
COC(=O)c1cc(cc(c1O)N(=O)=O)N(=O)=O,81,1.0,8.459,16.942,6.6832,90.0,96.929,90.0,950.7900117546278
OC[C@H]1O[C@@H]([C@H]([C@@H]1O)O)N1C=CN=C1N(=O)=O,6,1.0,7.452999999999999,7.185999999999998,10.011999999999999,90.0,103.89,90.0,520.5354717904044
CCN1c2ccc(cc2c2cc(C)cc(c12)N(=O)=O)N(=O)=O,2,1.0,6.7094,8.8147,12.2004,72.908,87.72,88.718,689.0911709246336
Cc1ccc(cc1)C1=C(C(=O)Oc2ccccc12)N(=O)=O,2,1.0,8.2983,9.1387,9.614499999999998,73.544,72.34899999999999,82.099,665.2737279866022
O=C(N1[C@H]2CCCC[C@@]1(C2)c1ccccc1c1ccc(cc1)N(=O)=O)c1ccccn1,81,1.0,7.684900000000002,18.935,13.9418,90.0,95.169,90.0,2020.471029138406
COc1ccc2OC(=O)C(=C(c3ccccc3)c2c1)N(=O)=O,164,1.0,7.917699999999999,16.295799999999996,10.825899999999997,90.0,90.0,90.0,1396.8145152495924
C[C@@H]1[C@H](CCc2ccccc2)O[C@@H]([C@H]1OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O)COC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,2,1.0,11.5924,11.751099999999997,12.3782,72.97099999999999,66.037,65.761,1388.8365117219757
COC(=O)/C(=C/C)/NC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,164,4.0,13.39,46.606000000000016,8.7389,90.0,90.0,90.0,5453.548471826003
CC(/C=C(/C(=O)N(C)C)\NC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O)C,2,1.0,8.415299999999998,9.376000000000001,12.2991,110.44939999999997,98.72960000000002,106.56649999999999,836.6829365153691
CCOC(=O)C([C@@H]1C(=O)N(C[C@H]1[C@@H](c1cccc(c1)N(=O)=O)ON1N=Nc2c1cccc2)CC1CCCCC1)C(=O)OCC,2,1.0,11.591099999999999,12.1293,12.579700000000004,76.989,62.67000000000001,72.283,1489.0231577516954
COc1ccc(cc1[C@H]1N(O[C@H]([C@@H]1N(=O)=O)c1ccccc1)c1ccccc1)C(C)(C)C,2,1.0,10.5569,11.341,11.378999999999998,109.40200000000002,96.96,109.11799999999998,1172.9989059650914
COc1ccc(cc1[C@H]1N(O[C@H]([C@@H]1N(=O)=O)c1ccccc1OC)c1ccccc1)C(CC)(C)C,2,1.0,9.754,12.694,12.796999999999999,100.17599999999999,111.38699999999999,111.519,1281.3732628272428
CC([C@H]1CC[C@@]23[C@]1(C)C[C@@H](O2)CC/C/3=N\Nc1ccc(cc1N(=O)=O)N(=O)=O)C,2,1.0,6.064,11.518403900628934,15.810000000000002,104.56112496949625,95.423,104.91298371585196,1017.746417825039
COC(=O)C1=C(C)NC(=O)N[C@@H]1c1ccc(cc1)N(=O)=O,2,1.0,5.545699999999999,7.646599999999999,16.275000000000002,79.73,83.627,76.701,659.117337272868
COC(=O)C1=C(C)NC(=O)N[C@H]1c1ccc(cc1)N(=O)=O,2,1.0,5.4597,7.625300000000001,16.1123,79.746,83.566,76.102,639.0590893562476
Cc1cccc(Oc2ccccc2N(=O)=O)c1Oc1ccccc1N(=O)=O,115,1.0,8.125,13.7648,15.2241,90.0,90.0,90.0,1702.6481198999998
O=C(c1ccc(cc1)N(=O)=O)OC[C@@H]1/C=C/C/C=C\CC/C=C/CC1,81,2.0,11.238900000000001,8.1296,40.63700000000001,90.0,92.584,90.0,3709.1364277103467
COc1ccc(CN2c3ccc(cc3C(=O)C(=C2c2ccc(C)cc2)c2cc(C)cc(C)c2)N(=O)=O)cc1,82,1.0,15.4229,8.1449,21.9984,90.0,71.17299999999999,90.0,2615.5454380356355
CCN(c1ccc(c(c1)O)/C=N/c1ccc(cc1)N(=O)=O)CC,81,1.0,16.271999999999995,7.900000000000001,13.288,90.0,114.04,90.0,1559.9931487826882
O=C(Nc1ccccc1)c1ccc(cc1)N(=O)=O,2,1.0,5.218,8.412,13.249,102.61,98.64,92.87,559.0076857574916
Cc1cccc(C)c1NC(=O)c1ccc(cc1)N(=O)=O,115,1.0,5.639,9.699,25.03600000000001,90.0,90.0,90.0,1369.2854607960003
CCc1cccc(CC)c1NC(=O)c1ccc(cc1)N(=O)=O,39,1.0,8.915999999999999,23.664999999999996,7.923999999999999,90.0,107.01999999999998,90.0,1598.714721922507
CC(C)c1cccc(C(C)C)c1NC(=O)c1ccc(cc1)N(=O)=O,82,2.0,19.196999999999996,9.7545,19.766999999999985,90.0,89.62600000000005,90.0,3701.432959234752
CC(C)(C)c1ccc(cc1)C(=O)Nc1ccc(cc1)N(=O)=O,2,1.0,5.712,10.574999999999996,12.797999999999996,88.08,77.95999999999998,85.32,753.4215087302473
Cc1cc(cc(C)c1NC(=O)c1ccc(cc1)C(C)(C)C)N(=O)=O,82,1.0,10.818,26.351,19.81,90.0,89.92000000000002,90.0,5647.134482885808
CCc1cc(cc(CC)c1NC(=O)c1ccc(cc1)C(C)(C)C)N(=O)=O,82,3.0,10.601,20.517,27.623,90.0,85.375,90.0,5988.4589245138395
CC(C)c1cc(cc(C(C)C)c1NC(=O)c1ccc(cc1)N(C)C)N(=O)=O,81,1.0,13.062,10.059,16.675,90.0,112.86,90.0,2018.8559340742506
COc1c2OCCOc2ccc1N(=O)=O,81,1.0,3.9358,18.476499999999998,12.6373,90.0,97.475,90.0,911.1722716124166
O=N(=O)c1cc(ccc1N/N=C/c1ccc2c(c1)OCO2)N(=O)=O,81,1.0,6.606400000000001,14.353999999999996,14.549000000000001,90.0,95.247,90.0,1373.8752856118035
O=N(=O)c1ccc(cc1)O[C@H]1CCCCO1,81,1.0,7.477200000000001,21.946200000000008,6.7828,90.0,102.491,90.0,1086.6857516621792
CC1=CC(=O)N(CC(=O)c2cccc(c2)N(=O)=O)C2=C1CCCC2,2,1.0,9.115,9.271,11.248,92.0,105.09,118.82,789.4797529708106
O=N(=O)c1ccc(cc1)N/N=C/c1ccccc1N(=O)=O,82,1.0,7.257,12.0869,14.4455,90.0,86.535,90.0,1264.7653890687445
O=N(=O)c1ccc(cc1)N/N=C/c1ccccc1N(=O)=O,82,1.0,7.1134,12.0842,14.319000000000003,90.0,87.376,90.0,1229.5670574473997
CC(C)Oc1c(OC(C)=O)c(ccc1N(=O)=O)C(O)=O,2,1.0,7.168899999999999,7.769099999999998,11.8603,85.469,88.417,75.369,637.1318962284905
Cc1cccc(C)c1NC(=O)CN1CCN(CC1)CC1=NC(=NO1)c1ccc(cc1)N(=O)=O,81,1.0,7.223999999999999,9.564999999999998,33.245000000000005,90.0,95.22,90.0,2287.621421482993
O=N(=O)c1ccccc1N/N=C/1\C=CC(=O)c2c1cccc2,82,1.0,7.328,16.366,11.131,90.0,80.67,90.0,1317.2813790201615
O=N(=O)C1=CN(Cc2ccc(CN3C=C(C=N3)N(=O)=O)cc2)N=C1,6,1.0,11.151,4.5954,14.707,90.0,106.2,90.0,723.7112127081398
O=N(=O)C1=CN(Cc2ccc(CN3C=C(C=N3)N(=O)=O)cc2)N=C1,6,1.0,11.151,4.5954,14.707,90.0,106.2,90.0,723.7112127081398
CC(=O)O[C@]1(C=C[C@@H](O1)N(=O)=O)C(OC(=O)C)OC(=O)C,82,1.0,8.067,16.051,11.303,90.0,72.56999999999996,90.0,1396.3500960991505
CC(C)=NNc1ccc(cc1)N(=O)=O,81,1.0,4.053,20.739999999999995,11.8,90.0,95.5,90.0,987.332290703382
CC(C)=NNc1ccc(cc1)N(=O)=O,81,1.0,3.9168999999999996,20.562199999999997,11.752699999999997,90.0,93.913,90.0,944.3568033123331
CC(=O)c1ccc(cc1)c1ccccc1N(=O)=O,81,1.0,12.145999999999994,12.646999999999998,7.8119999999999985,90.0,94.33,90.0,1196.5798007533724
CCCCCOc1cc(C#C)c(cc1OCCCCC)N(=O)=O,2,1.0,4.570000000000002,9.415000000000003,20.968,94.003,90.758,93.43499999999999,898.2254953453414
CCCCOc1cc(C#C)c(cc1OCCCC)N(=O)=O,81,1.0,8.5209,18.0914,9.9579,90.0,97.967,90.0,1520.2438716903578
O=N(=O)C1(CNC1)N(=O)=O,81,2.0,5.928,15.838,12.6837,90.0,93.23,90.0,1188.9511898483372
O=CN1CC(C1)(N(=O)=O)N(=O)=O,81,1.0,10.327,6.0615,11.2514,90.0,100.172,90.0,693.234882452428
O=C(N1CC(C1)(N(=O)=O)N(=O)=O)N1CC(C1)(N(=O)=O)N(=O)=O,82,1.0,10.363000000000001,6.0901,19.942100000000003,90.0,77.26099999999998,90.0,1227.5996014807042
CNc1c2CCCCCCCCc1cc(c2)N(=O)=O,2,1.0,8.1779,8.3542,12.0416,109.909,93.938,113.33899999999998,690.1904231936782
CCCc1c2Oc3cc(Oc4cccc(Oc5cc(Oc1ccc2)c(cc5N(=O)=O)N(=O)=O)c4CCC)c(cc3N(=O)=O)N(=O)=O,6,1.0,8.814,9.514,17.60600000000001,90.0,80.14999999999998,90.0,1454.612435177433
COc1ccc(cc1)/C=C/1\OC(=Nc2c1cccc2)c1ccc(cc1)N(=O)=O,115,1.0,6.0165,8.1091,35.4091,90.0,90.0,90.0,1727.5533397513643
C=C[C@]1(COC([C@@]1([C@@H](CC#CC)OC(c2ccc(N(=O)=O)cc2)=O)O)=O)C,290,1.0,11.1527,15.392,21.676,90.0,90.0,90.0,3720.9532806784
Cc1cc(cc2c1/C(=C/1\C3=CC=CN3c3c1cccc3)/CCC2)N(=O)=O,2,1.0,8.1416,9.84,11.816099999999999,67.337,77.462,79.075,846.792747223073
O=C1N(c2ccccc2)N(C(=C1/N=C/c1ccccc1N(=O)=O)C)C,115,1.0,6.885999999999999,13.381999999999998,17.872,90.0,90.0,90.0,1646.8771341439997
COc1ccc(c(c1)[C@@]1(CCN(C1)C)C(=O)O[C@H]1CCCC[C@@H]1c1ccccc1)N(=O)=O,115,1.0,7.4003,7.859899999999997,39.80799999999999,90.0,90.0,90.0,2315.456920149757
O=C1c2ccccc2C(CCCC2(c3ccccc3C(=O)c3ccccc23)N(=O)=O)(c2ccccc12)N(=O)=O,82,1.0,13.438,14.49,13.974,90.0,70.49500000000002,90.0,2564.8199911356865
CCOc1ccc(cc1)/N=C/C=C/c1ccccc1N(=O)=O,2,1.0,7.1103000000000005,7.6318,15.456,76.803,81.767,67.553,753.2281364239195
Cc1cccc(C(=O)Nc2ccccc2NC(=O)c2cccc(C)c2N(=O)=O)c1N(=O)=O,2,1.0,9.607,10.542,11.408000000000001,86.301,65.394,77.029,1023.1019665250003
O=C1c2ccccc2C(CCCCC2(c3ccccc3C(=O)c3ccccc23)N(=O)=O)(c2ccccc12)N(=O)=O,6,1.0,11.316000000000003,8.33,13.88,90.0,97.728,90.0,1296.4773979060424
C/C(=N\Nc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O)/c1ccccc1,82,1.0,10.318,13.85,10.385,90.0,86.048,90.0,1480.5322647059984
Oc1ccc(cc1/C=N/NC(=O)c1ccccc1O)N(=O)=O,81,1.0,7.645,6.7509999999999994,24.994,90.0,92.473,90.0,1288.7738086103482
OCC(CO)N(=O)=O,164,1.0,10.331,6.322,8.519999999999996,90.0,90.0,90.0,556.4631986399997
CCC1=NN(C)C(=C1N(=O)=O)C(=O)N1C=Nc2ccccc12,82,1.0,10.442000000000002,7.873,17.380000000000003,90.0,78.405,90.0,1399.6495015806643
COC(=O)C1=C(N=NN1Cc1ccccc1)c1c(cccc1N(=O)=O)c1ccccc1,81,1.0,9.3017,9.764199999999997,21.914,90.0,92.503,90.0,1988.4107842026372
C[C@@H](C/C(=C\OC(=O)c1ccc(cc1)N(=O)=O)/C)/C=C/C(=O)N1C(=O)OC[C@@H]1Cc1ccccc1,6,1.0,11.312999999999999,6.289000000000001,17.374699999999994,90.0,92.826,90.0,1234.6623794360166
COc1c(O)cccc1N(=O)=O,164,1.0,13.958099999999996,13.1337,4.011,90.0,90.0,90.0,735.3025283576699
CNC(=O)[C@@H]1CCCN1C(=O)c1ccccc1NC(=O)c1ccccc1N(=O)=O,6,1.0,10.9252,8.9395,11.2908,90.0,116.821,90.0,984.0946684483846
O=C([C@@H]1CCCN1C(=O)c1ccccc1NC(=O)c1ccccc1N(=O)=O)NC(C)(C)C,115,1.0,7.564,15.724999999999998,18.913,90.0,90.0,90.0,2249.5859806999997
O=N(=O)c1cc(ccc1N/N=C(\[C@@H](c1ccccc1)O)/c1ccccc1)N(=O)=O,81,1.0,8.085,20.378,11.137199999999998,90.0,96.226,90.0,1824.099331631996
O=N(=O)c1ccc(NN=C2CCCCCCC2)c(c1)N(=O)=O,82,1.0,9.23,7.31,21.64,90.0,89.5,90.0,1460.0233366682016
O=C(N1CCc2cc(ccc12)N(=O)=O)c1ccccc1,6,1.0,8.1122,7.814899999999999,10.129599999999996,90.0,102.368,90.0,627.2728491146064
O=N(=O)NC1=NC(=NN1)C(N(=O)=O)(N(=O)=O)N(=O)=O,82,1.0,9.1597,10.5684,9.943299999999999,90.0,78.89,90.0,944.505973828181
CN1C=C(C)C(=N1)N(=O)=O,81,1.0,8.012,11.490999999999996,7.7899,90.0,113.41799999999999,90.0,658.1095041017904
COC(=O)Cc1c(OC)c(cc2c1Oc1c(CN3C(=O)c4ccccc4C3=O)c(OC)c(cc1C2(C)C)c1ccc(C=O)cc1)c1cccc(c1)N(=O)=O,2,1.0,9.544999999999998,13.099,14.421999999999997,85.42,79.98999999999998,83.50999999999999,1761.010403786979
CCOC(=O)[C@]12CCC[N@]1[C@H]([C@H]([C@@H]2c1ccc(cc1)C)N(=O)=O)/C=C/c1ccccc1OC,2,2.0,8.527699999999998,11.707499999999998,24.388,87.45,88.887,81.918,2408.066492553983
O=N(=O)[C@]12C[C@@H]3[C@](C1)(C[C@H]2C3)N(=O)=O,39,1.0,11.969,6.649,12.808975964143269,90.0,62.14656374151676,90.0,901.2648023249996
NC(N)=Nc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,2,1.0,7.659600000000001,7.7316,9.0411,104.045,95.004,103.121,500.0838458912466
CC(C)(C)c1cc(Nc2c(cc(cc2N(=O)=O)N(=O)=O)N(=O)=O)cc(c1O)C(C)(C)C,82,1.0,5.7884,11.6766,32.854,90.0,88.70800000000001,90.0,2219.9989283432355
CCC(=O)Nc1ccc(cc1)N(=O)=O,290,1.0,9.278,20.585999999999995,9.763,90.0,90.0,90.0,1864.7028128040015
CC1=NN(C(=O)/C/1=N\Nc1cc(ccc1O)N(=O)=O)c1ccccc1,95,1.0,25.615995898659293,6.919999999999999,18.077,90.0,78.69088169435784,90.0,3142.159756709443
CN1C[C@]2([C@@H]([C@@]31C(=O)Nc1c3cccc1)c1ccccc1O[C@@H]2c1cccc2c1cccc2)N(=O)=O,82,1.0,9.4359,16.5086,15.196399999999997,90.0,83.637,90.0,2352.613745498327
CC(Cc1ccc(cc1)[C@@H](C(=O)N/N=C(/c1cccc(c1)N(=O)=O)\C)C)C,2,2.0,12.200999999999999,13.428999999999998,13.932000000000004,90.47,110.09900000000002,107.321,2030.8808979126554
COc1ccc(cc1)[C@@H]1C(=CN(C=C([C@H]1c1ccc(cc1)N(=O)=O)C)c1c(C)cc(cc1C)O)OC(=O)C(C)(C)C,2,1.0,10.009000000000002,11.164,14.152000000000003,91.177,108.73499999999999,99.232,1473.7637865696138
O=N(=O)c1cc(ccc1/C=N/N(c1ccccc1)c1ccccc1)N(=O)=O,2,2.0,7.0288,13.500099999999996,17.9271,91.878,93.431,91.548,1696.4165634378992
COc1ccc(cc1)[C@H]1Oc2ccccc2[C@H]2[C@]1(N(=O)=O)[C@@H]1CCCC[N@]1[C@]12C(=O)Nc2c1cccc2,2,1.0,9.3438,11.362600000000002,13.571300000000003,68.687,88.284,66.75699999999999,1222.489262148344
Nc1ccc(cc1/N=C/c1ccncc1)N(=O)=O,95,1.0,19.421447497738068,9.148000000000001,12.949999999999998,90.0,79.67199821619704,90.0,2263.514337910966
Nc1ccc(cc1/N=C/c1ccncc1)N(=O)=O,95,1.0,19.382700000000003,9.125600000000002,12.9344,90.0,79.357,90.0,2248.4633876159855
Oc1ccc(cc1/C=N/c1cccc(c1C)N(=O)=O)N(=O)=O,81,1.0,3.754,15.696000000000002,23.149000000000004,90.0,93.491,90.0,1361.4724485763134
O=N(=O)C1=NON=C1C1=NON=C1C1=NON=C1N(=O)=O,115,1.0,7.149,9.801,15.283,90.0,90.0,90.0,1070.8392947670002
O=N(=O)C1=NON=C1C1=NON=C1C1=NON=C1N(=O)=O,115,1.0,7.1493,9.7887,15.284,90.0,90.0,90.0,1069.6102818764393
COc1cc(OC)c(cc1/C=N/Nc1ccc(cc1N(=O)=O)N(=O)=O)OC,81,1.0,8.0273,15.048,13.686,90.0,101.546,90.0,1619.744203876728
O=N(=O)c1ccc(cc1)C1=C(N(Cc2ccccc2)c2nc3ccccc3nc12)c1ccccc1,82,1.0,9.610199999999999,23.456,10.003699999999998,90.0,76.82200000000002,90.0,2195.620470609502
O=N(=O)c1ccc(cc1)C1=C(N(Cc2ccccc2)c2nc3ccccc3nc12)c1ccccc1,2,1.0,9.271300000000002,11.418299999999999,11.887499999999996,68.71,73.623,84.83799999999998,1124.8753580070238
O=N(=O)C1=C(NCc2ccccc2)C(=C(N(Cc2ccccc2)Cc2ccccc2)C2=NON=C12)N(=O)=O,2,1.0,7.5913,13.462999999999996,13.795,114.52500000000002,99.512,100.451,1214.9477857666373
O=N(=O)C1=C(N(Cc2ccccc2)Cc2ccccc2)C2=NO[N+](=C2C(=C1N(Cc1ccccc1)Cc1ccccc1)N(=O)=O)[O-],2,1.0,9.548,12.465,13.608,79.515,71.609,79.48899999999999,1497.5634778034328
N#CC1=C(C)/C(=C/c2ccc(cc2)N(=O)=O)/NC1=O,81,1.0,3.7455999999999987,14.919299999999998,21.607699999999998,90.0,92.27300000000001,90.0,1206.5256121681198
O=C1N(CC#C)c2ccc(cc2N1CC#C)N(=O)=O,143,2.0,20.0988,4.2645,28.669000000000015,90.0,90.0,90.0,2457.258194309401
O=N(=O)c1ccc(Cc2ccncc2)cc1,81,1.0,11.4138,6.1241,15.5812,90.0,104.561,90.0,1054.1324562876755
CN1c2ccccc2[C@@]2(C1=O)OC(=N[C@@H]2c1ccc(cc1)N(=O)=O)c1ccccc1,290,1.0,12.2464,19.923699999999997,16.125499999999995,90.0,90.0,90.0,3934.518791639836
Cc1ccc(cc1)C1=N[C@@H]([C@]2(O1)c1cccc3c1c(C2=O)ccc3)c1ccc(cc1)N(=O)=O,81,1.0,12.9483,15.3159,11.5138,90.0,115.51700000000001,90.0,2060.6333272466845
CCOC(=O)[C@@]12[C@H](OC)CC(=O)C[C@@H]1Oc1c2cc(cc1)N(=O)=O,143,2.0,26.1891,7.2924,16.1801,90.0,90.0,90.0,3090.0980342904827
O=N(=O)/C(=C\C(c1ccccc1)c1ccccc1)/c1ccccc1,2,1.0,10.264400000000002,10.2809,10.4984,61.091,61.84599999999999,65.66400000000002,830.41772170246
O=N(=O)c1ccc(cc1)C1=CN(N=N1)C[C@@H]1COCc2c(O1)cccc2,2,1.0,6.0255,10.3665,13.626299999999997,92.903,97.168,94.666,840.1012926932357
COc1ccc2c(c1)[C@](CC)(C[C@H](N2)c1ccc(cc1)N(=O)=O)c1ccccc1O,115,1.0,9.522800000000002,9.715500000000002,22.596400000000003,90.0,90.0,90.0,2090.590985291762
CCO[C@@H](N1N=Cc2c1cccc2N(=O)=O)C,81,1.0,7.388,19.142999999999997,8.293099999999999,90.0,103.298,90.0,1141.4319997552109
C=C[C@@H]([C@@](c1cccc2c1cccc2)(OC(=O)c1ccc(cc1)N(=O)=O)C)C,2,1.0,7.257,11.656,12.002999999999998,91.17,92.12,101.38,994.2646134218262
C=C[C@@H]([C@@](OC(=O)c1ccc(cc1)N(=O)=O)(COC(=O)c1ccc(cc1)N(=O)=O)C)c1ccccc1,2,1.0,10.248,10.420999999999998,12.771999999999998,106.06,91.75,110.75399999999999,1213.0818687342805
Nc1ncc(c(n1)c1ccccc1)N(=O)=O,2,2.0,7.7259,11.0541,11.8753,77.883,88.493,74.99,957.3342635601051
COC=1C=C(C=CC1)[C@@H](CC(=O)C1=[N+](C=CC=C1)[O-])C[N+](=O)[O-],6,1.0,5.730700000000001,11.621699999999999,11.801599999999999,90.0,102.56299999999999,90.0,767.1735063896608
CCOC(=O)[C@]12CCC[C@]2(Nc2ccc(cc2)C)Oc2c(N1)ccc(c2)N(=O)=O,2,1.0,6.9699,10.202099999999996,15.076505762070164,76.11004201395596,104.15966747790273,82.21099999999998,987.3653083615573
CC(=O)OC[C@H]1O[C@@H](Oc2cc(N(=O)=O)c(cc2O[C@@H]2O[C@H](COC(=O)C)[C@@H]([C@@H]([C@H]2OC(=O)C)OC(=O)C)OC(=O)C)N(=O)=O)[C@@H]([C@H]([C@H]1OC(=O)C)OC(=O)C)OC(=O)C,112,1.0,16.9702,23.111699999999995,10.3821,90.0,90.0,90.0,4071.965219869011
Oc1ccccc1/C=N/[C@H](c1ccc(cc1)N(=O)=O)/N=C/c1ccccc1O,164,1.0,9.2106,15.578,13.018,90.0,90.0,90.0,1867.8581374823993
CC(C)=NN(c1ccccc1)c1ccccc1N(=O)=O,81,1.0,8.205800000000004,18.201999999999998,9.9424,90.0,102.58799999999998,90.0,1449.3202767191972
Oc1ccccc1/C=N/N(c1ccccc1N(=O)=O)c1ccccc1,82,1.0,9.9767,14.657,12.177999999999997,90.0,67.936,90.0,1650.3555504439246
O=N(=O)c1ccccc1N(c1ccccc1)/N=C/c1ccccc1,2,2.0,10.372,11.699999999999998,14.688000000000002,93.534,102.257,109.276,1627.297330870275
CC(=O)N(N(c1ccccc1)c1ccccc1N(=O)=O)C(C)=O,81,1.0,11.0898,9.198599999999999,15.4627,90.0,93.121,90.0,1575.020266713047
