refcode,mlp_method,gaff_method,status,mlp_energy_kJ_mol,gaff_energy_kJ_mol,mlp_rmsd,gaff_rmsd,mlp_max_abs_stress_GPa,gaff_max_abs_stress_GPa,mlp_status,gaff_status
ZAFMIF,mace,gaff_mace,ok,-32607.900793643337,-32602.273781134572,0.22004212,0.09982846,,0.00943870137681,timeout_match,match
ZAFMIF,maceoff,gaff_maceoff,ok,-42422.749340375,-42422.764451875,0.00993405,0.06450066,,0.00743102462303,timeout_match,match
ZAFMIF,uma,gaff_uma,ok,-32471.325926629474,-32468.844311826593,0.00877266,0.05864073,0.00931414063849,0.00918746816773,match,match
ZAGCOC,mace,gaff_mace,missing_energy,,,,,,0.0326082542048,missing_relaxed,error: StructureMatcher did not find a match
ZAGCOC,maceoff,gaff_maceoff,ok,-48710.606839,-48710.60761875,0.06153956,0.06378863,0.0284457642038,0.0170475608965,match,match
ZAGCOC,uma,gaff_uma,ok,-21477.151876831304,-21471.95245113251,0.02223922,0.10178129,0.0180628114413,0.0297712795368,match,match
ZAGFOG,mace,gaff_mace,ok,-30093.7565640735,-30098.928081389982,0.08139737,,0.142234582996,0.0298043491617,match,error: StructureMatcher did not find a match
ZAGFOG,maceoff,gaff_maceoff,ok,-36784.6465995,-36784.638836,0.02640266,0.03150531,0.0244687984781,0.0298493196019,match,match
ZAGFOG,uma,gaff_uma,ok,-29997.51027436054,-29996.694732090764,0.01009111,0.02990730,0.163772999425,0.0379106738591,match,match
ZAGKAW,mace,gaff_mace,missing_energy,,,,,,,missing_relaxed,missing_relaxed
ZAGKAW,maceoff,gaff_maceoff,ok,-38447.6164295,-38447.606537,0.06743014,0.05363725,0.115608855773,0.0537039071852,match,match
ZAGKAW,uma,gaff_uma,ok,-17629.484860959994,-17627.581301842532,0.06812994,0.05214490,,0.0499362200649,match,match
ZAKGEA,mace,gaff_mace,ok,-28030.28212648243,-28029.777628802094,0.06850702,0.07731444,0.0307554599245,0.0246537877242,match,match
ZAKGEA,maceoff,gaff_maceoff,ok,-26614.65921025,-26614.66067375,0.01773407,0.05600526,0.0262301467492,0.0189793408339,match,match
ZAKGEA,uma,gaff_uma,ok,-27912.42657172447,-27911.493196742842,0.01286368,0.05499052,0.0194349898763,0.0166546210615,match,match
ZAKMUW,mace,gaff_mace,ok,-34667.812582709754,-34667.605501065686,0.05203231,0.06621844,,0.0251886464741,timeout_match,match
ZAKMUW,maceoff,gaff_maceoff,ok,-37933.01629925,-37932.98219575,0.02002139,0.07775726,0.152960091311,0.0142250341828,match,match
ZAKMUW,uma,gaff_uma,ok,-34573.89016634231,-34569.60720657069,0.00560863,0.08463203,,0.0168714831004,match,match
ZAKNEE,mace,gaff_mace,ok,-28798.811725206884,-28798.932187144037,0.10017464,0.09037411,0.158056841086,0.0333862576982,match,match
ZAKNEE,maceoff,gaff_maceoff,ok,-31779.795139,-31779.781224,0.05341326,0.07078982,0.160833513498,0.0105665346027,match,match
ZAKNEE,uma,gaff_uma,ok,-28711.2661932888,-28709.647169415774,0.00957192,0.06833744,,0.0263654066008,match,match
ZAKREM,mace,gaff_mace,ok,-31147.601877081106,-31146.967968449062,0.09049553,0.09247110,0.181530567317,0.02732450033,match,match
ZAKREM,maceoff,gaff_maceoff,ok,-29325.296472,-29325.295666,0.04931224,0.06661964,0.180337204871,0.0352649739408,match,match
ZAKREM,uma,gaff_uma,ok,-30998.6683727249,-30997.993168370704,0.02556075,0.06367638,,,match,match
ZAKVEQ,mace,gaff_mace,ok,-26507.413123314236,-26506.27843972758,,,0.14032391221,0.0193520931583,error: StructureMatcher did not find a match,error: StructureMatcher did not find a match
ZAKVEQ,maceoff,gaff_maceoff,ok,-30572.587690833334,-30572.580370333333,0.06675109,0.16768282,,0.0255130352334,timeout_match,match
ZAKVEQ,uma,gaff_uma,ok,-26481.62339808211,-26482.447045119785,0.01473060,0.15085331,0.109730722864,0.0242716428421,match,match
ZAKVIU,mace,gaff_mace,missing_energy,,,0.14008354,,,,timeout_match,missing_relaxed
ZAKVIU,maceoff,gaff_maceoff,ok,-30573.909978125,-30573.837745,0.02718336,,0.032041628434,0.0144506474011,match,error: StructureMatcher did not find a match
ZAKVIU,uma,gaff_uma,ok,-26590.88082327679,-26575.304158894807,0.01247255,,,0.0129746274206,match,error: StructureMatcher did not find a match
ZAKVOA,mace,gaff_mace,ok,-20805.264254166857,-20801.26316423237,0.17966192,0.12130847,0.17743097833,0.0308052975092,match,match
ZAKVOA,maceoff,gaff_maceoff,ok,-21866.749417,-21866.7548175,0.05040739,0.07942115,,0.0323364428646,timeout_match,match
ZAKVOA,uma,gaff_uma,ok,-20713.714303570327,-20714.68530783148,0.01078831,0.06030080,,,match,match
ZAKWIU,mace,gaff_mace,ok,-23256.13257074424,-23249.10942754032,0.12378600,0.10744829,,0.011477043671,timeout_match,match
ZAKWIU,maceoff,gaff_maceoff,ok,-30491.0391905,-30491.02397275,0.03831815,0.07651338,,0.00532863635438,timeout_match,match
ZAKWIU,uma,gaff_uma,ok,-23140.438010030513,-23140.55580656037,0.01791746,0.06277355,0.0123778400626,0.0115895361178,match,match
ZAKWIU01,mace,gaff_mace,ok,-23256.090442836103,-23249.067420238847,0.12337118,0.10709003,,0.0111501150837,timeout_match,match
ZAKWIU01,maceoff,gaff_maceoff,ok,-30491.061984625,-30491.038259125,0.04740061,0.07633572,,0.00554375739368,timeout_match,match
ZAKWIU01,uma,gaff_uma,ok,-23144.72154871413,-23140.77105327567,0.01405728,0.06180885,0.0143275234012,0.0123515876672,match,match
ZALVEQ,mace,gaff_mace,ok,-14356.657143716891,-14356.680444924597,0.05908467,0.06294989,0.165909841826,0.0359036525845,match,match
ZALVEQ,maceoff,gaff_maceoff,ok,-19168.897447,-19168.8898885,0.01573603,0.06374721,0.0327710121098,0.0259327973332,match,match
ZALVEQ,uma,gaff_uma,ok,-14289.307173757534,-14288.229070777723,0.01073604,0.03829129,0.165725785955,0.0503232960142,match,match
ZALVER,mace,gaff_mace,ok,-31079.554052835836,-31077.754939090402,0.11245266,0.08218314,,0.0133422973475,timeout_match,match
ZALVER,maceoff,gaff_maceoff,ok,-30770.24202475,-30770.24928675,0.04935157,0.06686425,,0.0144641656303,timeout_match,match
ZALVER,uma,gaff_uma,ok,-30931.16684843011,-30929.730833110785,0.00930735,0.06503651,,0.0245840883139,match,match
ZALVUG,mace,gaff_mace,ok,-15815.089382679864,-15814.552707141258,0.12072657,,0.159208402644,0.0218399785802,match,error: StructureMatcher did not find a match
ZALVUG,maceoff,gaff_maceoff,ok,-24737.04389375,-24737.033892,0.02432928,0.06090669,0.0307585664156,0.0248927217476,match,match
ZALVUG,uma,gaff_uma,ok,-15745.006706901444,-15744.157201794766,0.03836789,0.08344014,,0.0409859857716,match,match
ZALZIZ,mace,gaff_mace,ok,-24605.62370765368,-24608.698679107558,0.21131448,,0.0109803091812,0.0153275193417,match,error: StructureMatcher did not find a match
ZALZIZ,maceoff,gaff_maceoff,ok,-36138.645221666666,-36138.77555683333,0.18752573,0.27058295,0.0112007376777,0.0153671723002,match,mismatch
ZALZIZ,uma,gaff_uma,ok,-24488.428586953658,-24503.39507005485,0.16797044,,0.00596501111273,0.019253223513,match,error: StructureMatcher did not find a match
ZALZIZ02,mace,gaff_mace,ok,-24611.046697907444,-24605.18680598893,,,0.125553111517,0.0186822210899,error: StructureMatcher did not find a match,error: StructureMatcher did not find a match
ZALZIZ02,maceoff,gaff_maceoff,ok,-36138.83197866667,-36138.76112416667,0.25352318,,0.0144293519933,0.0106354956469,mismatch,error: StructureMatcher did not find a match
ZALZIZ02,uma,gaff_uma,ok,-24507.829535919238,-24499.726215300863,,,0.00799944235951,0.0106826091157,error: StructureMatcher did not find a match,error: StructureMatcher did not find a match
ZALZIZ03,mace,gaff_mace,ok,-24559.418232894477,-24595.7468097411,,,0.125327797885,0.0123320417563,error: StructureMatcher did not find a match,error: StructureMatcher did not find a match
ZALZIZ03,maceoff,gaff_maceoff,ok,-36138.2766205,-36138.51674883333,0.25032496,,,0.0164282763201,timeout_mismatch,error: StructureMatcher did not find a match
ZALZIZ03,uma,gaff_uma,ok,-24450.310287600594,-24474.89806288868,,,0.0182617735898,0.0086908700692,error: StructureMatcher did not find a match,error: StructureMatcher did not find a match
ZAMLEI,mace,gaff_mace,ok,-25974.182304038877,-25974.246177328743,0.06725549,0.07672247,0.173528277645,0.0352041358264,match,match
ZAMLEI,maceoff,gaff_maceoff,ok,-31693.367072,-31693.358047,0.05368300,0.07451654,0.172135843758,0.014383450222,match,match
ZAMLEI,uma,gaff_uma,ok,-25812.120908908637,-25810.318273448578,0.02984094,0.07053592,,,match,match
ZAMLIM,mace,gaff_mace,ok,-27481.800522034333,-27481.5427132269,,,0.0341374772202,0.030353700353,error: StructureMatcher did not find a match,error: StructureMatcher did not find a match
ZAMLIM,maceoff,gaff_maceoff,ok,-37262.0148625,-37262.00757075,0.02212538,0.04544083,0.0222977339774,0.0331172264995,match,match
ZAMLIM,uma,gaff_uma,ok,-27326.289974407275,-27326.26071523031,0.02157653,0.03011628,,0.0337247480642,match,match
ZAMLOS,mace,gaff_mace,ok,-29192.37089630921,-29198.7909217627,0.20697776,0.19844016,0.169665864828,0.0349728536218,match,match
ZAMLOS,maceoff,gaff_maceoff,ok,-33834.41243025,-33834.409140875,0.03785297,0.06326224,0.0130061591438,0.0342676818255,match,match
ZAMLOS,uma,gaff_uma,ok,-29016.355780386635,-29015.68133585443,0.01579304,0.07656288,0.0115826862477,,match,timeout_match
ZAMPEI,mace,gaff_mace,ok,-23740.76029093914,-23740.137767576278,0.07482047,,0.0323510833147,0.00963200853556,match,error: StructureMatcher did not find a match
ZAMPEI,maceoff,gaff_maceoff,ok,-21954.49683525,-21954.459179,0.03609933,,0.0285033206442,0.0345567035029,match,error: StructureMatcher did not find a match
ZAMPEI,uma,gaff_uma,ok,-23681.807222342475,-23676.04702389338,0.01310980,0.12461327,0.0327933312609,0.0326716702932,match,match
ZAMPIM,mace,gaff_mace,ok,-23482.862282816135,-23487.38638355406,0.09691304,,0.0372868693823,0.0344209098316,match,error: StructureMatcher did not find a match
ZAMPIM,maceoff,gaff_maceoff,ok,-19944.46817375,-19944.19929825,0.02234249,,0.033154978344,0.0233218674094,match,error: StructureMatcher did not find a match
ZAMPIM,uma,gaff_uma,ok,-23419.44512735812,-23395.280882475832,0.01307307,,0.0295335344867,0.0292553663432,match,error: StructureMatcher did not find a match
ZAMPOS,mace,gaff_mace,ok,-25085.914118693414,-25085.633515226265,0.17165661,0.06333991,,0.031773698482,timeout_match,match
ZAMPOS,maceoff,gaff_maceoff,ok,-21014.977533,-21015.01021175,0.03614927,0.05683922,,0.0222644438827,timeout_match,match
ZAMPOS,uma,gaff_uma,ok,-25024.68853106925,-25024.554971248257,0.01394132,0.04846287,0.0295223061087,0.0193414977754,match,match
ZAMPUY,mace,gaff_mace,ok,-24346.452463007085,-24344.4686280933,0.04127832,0.07829945,0.0278967372685,0.0221869764943,match,match
ZAMPUY,maceoff,gaff_maceoff,ok,-24002.24902575,-24002.22599975,0.02857993,0.06988033,0.0347318736286,0.0326194234713,match,match
ZAMPUY,uma,gaff_uma,ok,-24270.11582509243,-24269.23081338353,0.00826263,0.06788137,,0.0310862517639,match,match
ZAMQAF,mace,gaff_mace,ok,-24089.66225122485,-24087.365948562983,0.11666650,0.06759297,0.159686783771,0.0458681852446,match,match
ZAMQAF,maceoff,gaff_maceoff,ok,-21992.4626225,-21992.4983535,0.07354212,0.05941216,0.172418943311,0.050789797557,match,match
ZAMQAF,uma,gaff_uma,ok,-24021.27108392522,-24023.26398846023,0.02527171,0.04805576,,0.0587555794059,match,match
ZAMQEJ,mace,gaff_mace,ok,-30781.1520691388,-30783.14683101645,0.02505295,0.05170204,,0.0063874176337,timeout_match,match
ZAMQEJ,maceoff,gaff_maceoff,ok,-30300.900829375,-30300.92121375,0.00685734,0.04545919,,0.00995999548628,timeout_match,match
ZAMQEJ,uma,gaff_uma,ok,-30687.24798498446,-30686.79891812742,0.01579803,0.04108263,0.0119800486596,0.0121584273914,match,match
ZAMVEO,mace,gaff_mace,ok,-18301.408858594652,-18301.734641318566,,,0.136581980635,0.0249407268722,error: StructureMatcher did not find a match,error: StructureMatcher did not find a match
ZAMVEO,maceoff,gaff_maceoff,ok,-21774.2994095,-21774.306452,0.05593028,0.05518009,,0.0524728021183,timeout_match,match
ZAMVEO,uma,gaff_uma,ok,-18188.656340688693,-18188.189448166548,0.01587488,0.04449982,,0.0483480154244,match,match
ZAMWEP,mace,gaff_mace,ok,-15519.43912447298,-15519.764521255564,0.09168625,0.09855345,0.159952609092,0.0343944242888,match,match
ZAMWEP,maceoff,gaff_maceoff,ok,-19092.17122275,-19092.171686,0.03807807,0.04895591,0.164864881145,0.0310203388253,match,match
ZAMWEP,uma,gaff_uma,ok,-15465.380925624262,-15464.8011935062,0.01798120,0.05356341,,0.0462788836868,match,match
ZAMWIT,mace,gaff_mace,ok,-17151.967856468586,-17151.958666240702,,,0.0364144132209,0.0353881170898,error: StructureMatcher did not find a match,error: StructureMatcher did not find a match
ZAMWIT,maceoff,gaff_maceoff,ok,-20162.83320275,-20162.83201075,0.03717907,0.05675535,0.0323176920922,0.026559403393,match,match
ZAMWIT,uma,gaff_uma,ok,-17081.153508295345,-17080.716043799497,0.02430220,0.04347408,,0.0451650873426,match,match
ZAMWIT01,mace,gaff_mace,ok,-17151.95967933669,-17151.97916720809,0.14279182,0.17053675,0.223145808551,0.0349156299279,timeout_match,match
ZAMWIT01,maceoff,gaff_maceoff,ok,-20162.83293925,-20162.831934,0.03778648,0.06211911,0.0351985018846,0.0265601818974,match,match
ZAMWIT01,uma,gaff_uma,ok,-17082.717800863727,-17080.716670954156,0.00858527,0.04966776,,0.0451486691038,match,match
ZANBEY,mace,gaff_mace,ok,-27770.076490731703,-27766.1560142922,0.08471480,0.15278316,,0.00958634895194,timeout_match,match
ZANBEY,maceoff,gaff_maceoff,ok,-31172.311284375,-31172.262985125,0.03761159,0.15454408,,0.00872160011056,timeout_match,match
ZANBEY,uma,gaff_uma,ok,-27674.69069339261,-27671.221635640115,0.00772015,0.15464288,,0.0124220995962,match,match
ZANZOF,mace,gaff_mace,ok,-20093.779437140332,-20094.09974432165,0.15154771,0.07610580,0.167344761387,0.0065521502491,match,match
ZANZOF,maceoff,gaff_maceoff,ok,-24422.574232375,-24422.56189525,0.04789010,0.04536959,,0.00970668758282,timeout_match,match
ZANZOF,uma,gaff_uma,ok,-20040.163346144072,-20039.249027015536,0.01306202,0.04402810,0.0129017595373,0.0070578760677,match,match
ZAPDUR,mace,gaff_mace,ok,-21557.23771766027,-21557.215550155215,0.03475024,0.07505905,0.0293455337624,0.0294940020163,match,match
ZAPDUR,maceoff,gaff_maceoff,ok,-26831.70108175,-26831.67010375,0.03173898,0.07730450,0.0332209887531,0.0232787620953,match,match
ZAPDUR,uma,gaff_uma,ok,-21490.843410794263,-21487.53234777312,0.01110980,0.09948668,0.0324467693325,0.03725650893,match,match
ZAPKOS,mace,gaff_mace,ok,-21023.413585956354,-21023.69886896211,0.04757283,0.06153558,0.0297670642321,0.0242128687181,match,match
ZAPKOS,maceoff,gaff_maceoff,ok,-27372.58737975,-27372.58637325,0.03642632,0.05314642,0.0304128298267,0.0243725345692,match,match
ZAPKOS,uma,gaff_uma,ok,-20966.62815683117,-20964.755014714665,0.01567684,0.05078627,0.0312924216638,0.0276688473583,match,match
ZAPPEP,mace,gaff_mace,ok,-32058.050834215068,-32054.372897779194,0.17489944,0.13872171,0.162801185174,0.0326217581013,match,match
ZAPPEP,maceoff,gaff_maceoff,ok,-37417.376734125,-37417.420908125,0.01616983,0.10582072,,0.0288437403267,timeout_match,match
ZAPPEP,uma,gaff_uma,ok,-31972.666103370553,-31969.865676909005,0.01536661,0.12475452,,,match,timeout_match
ZAPSOA,mace,gaff_mace,ok,-13433.715145172944,-13435.904083781492,0.13258924,,0.0286594509565,0.0290878406222,match,error: StructureMatcher did not find a match
ZAPSOA,maceoff,gaff_maceoff,ok,-15542.420421375,-15542.410030625,0.04333030,,0.0300202975982,0.00707558707054,match,error: StructureMatcher did not find a match
ZAPSOA,uma,gaff_uma,ok,-13363.448435684166,-13362.496113395442,0.01157657,,,0.0235743479785,match,error: StructureMatcher did not find a match
ZAPTAN,mace,gaff_mace,ok,-22912.32733958194,-22912.152291068138,0.14357191,0.13860761,0.0332381624801,0.0335954561826,match,match
ZAPTAN,maceoff,gaff_maceoff,ok,-28585.35651375,-28585.3649755,0.03675140,0.08687939,0.0328496764026,0.0199070801516,match,match
ZAPTAN,uma,gaff_uma,ok,-22835.969860835547,-22836.391718828927,0.02996890,0.08314856,0.0253208550295,0.0072261956556,match,match
ZAPTOB,mace,gaff_mace,ok,-27416.170596090742,-27430.121048442452,0.24044724,0.23174812,,0.0320425080895,timeout_match,match
ZAPTOB,maceoff,gaff_maceoff,ok,-36152.600869875,-36152.590198125,0.08525281,0.04131022,,0.00742054918937,timeout_match,match
ZAPTOB,uma,gaff_uma,ok,-27347.28056344203,-27345.569649350822,0.00767162,0.02625883,0.0102685824946,0.00600176155195,match,match
ZAQTOC,mace,gaff_mace,ok,-16576.07867682021,-16570.976990762858,0.07345876,,0.136660700517,0.0337037111758,match,error: StructureMatcher did not find a match
ZAQTOC,maceoff,gaff_maceoff,ok,-22287.87911725,-22287.841433,0.04468757,,0.0288888458532,0.0307116733523,match,error: StructureMatcher did not find a match
ZAQTOC,uma,gaff_uma,ok,-16541.241489833108,-16538.915300839613,0.02484277,,,0.0436156178084,match,error: StructureMatcher did not find a match
ZAQZAU,mace,gaff_mace,ok,-19030.569137190174,-19028.62196670259,0.10664504,0.10780940,0.0350303011371,0.037762937688,match,match
ZAQZAU,maceoff,gaff_maceoff,ok,-22707.902957,-22707.840427,0.03260780,0.06599361,0.0344656917162,0.0369578673312,match,match
ZAQZAU,uma,gaff_uma,ok,-19076.564780473334,-19074.277209734024,0.01044016,0.04966324,,0.0349185512646,match,match
ZAQZIC,mace,gaff_mace,ok,-22013.671446894754,-22014.648626217164,0.10481727,0.17773260,0.0133629635315,0.0326321284969,match,match
ZAQZIC,maceoff,gaff_maceoff,ok,-27979.3506555,-27979.36035575,0.03659648,0.14317279,0.0332537039481,0.0227631182313,match,match
ZAQZIC,uma,gaff_uma,ok,-21941.779478168355,-21935.094660781528,0.01135689,0.19160482,0.0349973760636,0.0293832500147,match,match
ZARJOU,mace,gaff_mace,ok,-35999.54038001374,-35999.06089615575,0.06864582,0.06678743,0.132252993274,0.0268300040552,match,match
ZARJOU,maceoff,gaff_maceoff,ok,-40593.5646815,-40593.554372,0.02998335,0.03936543,0.0336227398492,0.00992062228495,match,match
ZARJOU,uma,gaff_uma,ok,-35783.04615761148,-35781.926493574865,0.00666228,0.04226125,,0.0407766567247,match,match
ZARXUL,mace,gaff_mace,ok,-38530.47117590906,-38528.754243545256,0.12393864,0.16310279,0.160962118612,0.0279755224324,match,match
ZARXUL,maceoff,gaff_maceoff,ok,-45839.684844,-45839.687351,0.05670859,0.14397796,0.0307794991671,0.0129782844779,match,match
ZARXUL,uma,gaff_uma,ok,-38314.74314352919,-38305.76142044717,0.01499938,0.13331283,0.0201332418099,0.0156434655215,match,match
ZASCOP,mace,gaff_mace,ok,-25075.18446733464,-25075.533647751596,0.09787340,0.08771632,0.173920785928,0.0366352504227,match,match
ZASCOP,maceoff,gaff_maceoff,ok,-25618.690608,-25618.689537,0.05100319,0.06462289,0.16649192886,0.0323937433604,match,match
ZASCOP,uma,gaff_uma,ok,-24950.341324217647,-24950.123653308376,0.00821110,0.02215054,,,match,match
ZASGIN,mace,gaff_mace,ok,-31054.01771416676,-31061.997388832016,0.09791413,0.07189611,0.165859631205,0.0172267192773,match,match
ZASGIN,maceoff,gaff_maceoff,ok,-32355.174017,-32355.150212,0.02780948,0.03617762,0.0283897292252,0.0440580484035,match,match
ZASGIN,uma,gaff_uma,ok,-30998.640102522586,-30996.81074062553,0.00731897,0.03252817,0.079010346958,0.0265769831885,match,match
ZASXID,mace,gaff_mace,ok,-52596.843803709104,-52605.31555356819,0.07368402,0.09631270,,0.0325669264996,timeout_match,match
ZASXID,maceoff,gaff_maceoff,ok,-51562.27912725,-51562.25121625,0.03966761,0.08687372,,0.00882070022434,timeout_match,match
ZASXID,uma,gaff_uma,ok,-52451.17278200931,-52447.582490437,0.00935761,0.08373554,,0.00884395988713,match,match
ZATFAF,mace,gaff_mace,missing_energy,,,,,,,missing_relaxed,missing_relaxed
ZATFAF,maceoff,gaff_maceoff,ok,-52770.6589365,-52770.6375095,0.08873282,0.18235062,0.018398187225,0.0160350489065,match,match
ZATFAF,uma,gaff_uma,ok,-21678.64306427238,-21678.641038080405,0.03631242,0.04622185,,,match,match
ZAVJIS,mace,gaff_mace,ok,-28449.48366157318,-28448.913312653665,0.17302388,0.13450481,0.0312247389783,0.0299185167725,match,match
ZAVJIS,maceoff,gaff_maceoff,ok,-32112.42476925,-32112.35618125,0.00953582,0.15690083,0.0282833779349,0.0183781415322,match,match
ZAVJIS,uma,gaff_uma,ok,-28343.103951611298,-28335.86031530214,0.00991294,0.15154027,,0.0268981880075,match,match
ZAVJOY,mace,gaff_mace,ok,-23336.527562638,-23335.954560371854,0.12027776,0.11264130,0.136318701283,0.0230662312334,match,match
ZAVJOY,maceoff,gaff_maceoff,ok,-26890.953136,-26890.94481,0.03459679,0.05220828,0.0293622717754,0.00646718925075,match,match
ZAVJOY,uma,gaff_uma,ok,-23271.97291747825,-23272.714455498288,0.02592781,0.05816898,,0.0202640724642,match,match
ZAVMIV,mace,gaff_mace,ok,-20217.922193231443,-20217.37092428636,0.11206702,0.10212078,0.152299033299,0.0261985290294,match,match
ZAVMIV,maceoff,gaff_maceoff,ok,-30402.5188385,-30402.5168545,0.04587120,0.04030330,,0.0421470003816,timeout_match,match
ZAVMIV,uma,gaff_uma,ok,-20137.92798934666,-20136.89279821831,0.01571637,0.04003554,,0.0441137232048,match,match
ZAWDUZ,mace,gaff_mace,ok,-24142.769961006157,-24145.93859961642,0.06128175,0.12116362,,0.00821603919328,timeout_match,match
ZAWDUZ,maceoff,gaff_maceoff,ok,-22900.5695885,-22900.631096375,0.03675518,0.10527754,,0.0160757226433,timeout_match,match
ZAWDUZ,uma,gaff_uma,ok,-24012.39940236448,-24011.63996631534,0.01170781,0.10012463,0.011234814031,0.00707672953088,match,match
ZAWFIP,mace,gaff_mace,ok,-40829.195691977824,-40840.37824548558,0.02281594,0.08731152,,0.0305864000936,timeout_match,match
ZAWFIP,maceoff,gaff_maceoff,ok,-38102.288173,-38102.2842535,0.05646403,0.07281626,0.0318822830098,0.0318848953147,match,match
ZAWFIP,uma,gaff_uma,ok,-40604.6218843489,-40601.15762674168,0.01901143,0.07425038,0.0404013267405,0.0248429355336,match,match
ZAWGAI,mace,gaff_mace,ok,-57528.733502189716,-57521.42777756934,0.08057313,0.08719882,0.0354718263264,0.0117604762823,match,match
ZAWGAI,maceoff,gaff_maceoff,ok,-53303.792779,-53303.7423605,0.03579711,0.08282661,0.0282678519937,0.0303811398308,match,match
ZAWGAI,uma,gaff_uma,ok,-57186.26508736466,-57180.61013029157,0.01171879,0.08202281,0.0201391917311,0.0191341225035,match,match
ZAWNOD,mace,gaff_mace,ok,-46467.820692889865,-46474.88983547588,0.13323210,0.08783505,,0.00678537223993,timeout_match,match
ZAWNOD,maceoff,gaff_maceoff,ok,-51983.19856475,-51983.211098,0.03860553,0.08863416,0.0277803728889,0.00734191888093,match,match
ZAWNOD,uma,gaff_uma,ok,-46298.66880779389,-46298.67570649513,0.01870365,0.04515236,,0.00731454743951,match,match
ZAWRUN,mace,gaff_mace,ok,-57207.80254320122,-57207.000798333946,0.07751950,0.09337888,0.0178787858799,0.020594069271,match,match
ZAWRUN,maceoff,gaff_maceoff,ok,-65520.1464235,-65520.0282725,0.01561147,0.10388611,0.0162810942417,0.0114418825863,match,match
ZAWRUN,uma,gaff_uma,ok,-57004.5287410065,-56996.84522806819,0.00997354,0.11175541,0.0152578712238,0.00803566180556,match,match
ZAXJER,mace,gaff_mace,ok,-40833.619713305015,-40832.45532831695,,,0.143783073312,0.0349224191797,error: StructureMatcher did not find a match,error: StructureMatcher did not find a match
ZAXJER,maceoff,gaff_maceoff,ok,-41321.92933775,-41321.90663375,0.03925282,0.05578378,,0.00369177459154,timeout_match,match
ZAXJER,uma,gaff_uma,ok,-40594.26744032542,-40592.68590100392,0.01905948,0.04839926,0.0148201568285,0.0063044136679,match,match
ZAXJOZ,mace,gaff_mace,ok,-30013.717132689286,-30013.863669787446,0.09949849,0.10471326,0.0328334186221,0.0294887795149,match,match
ZAXJOZ,maceoff,gaff_maceoff,ok,-32855.4026155,-32855.38330975,0.04784403,0.06767940,0.0292302785913,0.00976920579972,match,match
ZAXJOZ,uma,gaff_uma,ok,-29868.21947100999,-29866.82202570218,0.01636738,0.06319245,0.0219392527362,0.0103899252161,match,match
ZAXLAN,mace,gaff_mace,ok,-11628.430752683882,-11614.576616814962,,,0.124733458575,0.0933415808998,error: StructureMatcher did not find a match,error: StructureMatcher did not find a match
ZAXLAN,maceoff,gaff_maceoff,ok,-19994.4462545,-19994.0331675,0.09470874,,0.136287605881,0.117004343619,match,error: StructureMatcher did not find a match
ZAXLAN,uma,gaff_uma,ok,-11515.846312226484,-11484.295126195504,0.03650393,,,0.096858553227,match,error: StructureMatcher did not find a match
ZAYGEO,mace,gaff_mace,ok,-25104.19915046943,-25106.514653712395,0.12991291,0.11296782,0.107486213002,0.044613441981,match,match
ZAYGEO,maceoff,gaff_maceoff,ok,-48183.092057,-48183.140686,,0.10450114,0.0246233570669,0.0273848969558,error: StructureMatcher did not find a match,match
ZAYGEO,uma,gaff_uma,ok,-24865.36968326195,-24863.470031800443,0.01872252,0.08977235,,0.0541208845325,match,match
ZAYGIS,mace,gaff_mace,ok,-15449.417403303129,-15450.792439892552,0.05491514,0.05295282,0.15762232897,0.0431257751553,match,match
ZAYGIS,maceoff,gaff_maceoff,ok,-31723.82353075,-31723.81705575,0.11104293,0.08499323,0.0322233734615,0.0438828556782,match,match
ZAYGIS,uma,gaff_uma,ok,-15271.729991543527,-15271.34433967103,0.05163137,0.02517636,,0.0329281440726,match,match
ZAYGOY,mace,gaff_mace,ok,-33193.829585676474,-33194.02103669674,0.12935489,0.10760171,,0.0210809253061,timeout_match,match
ZAYGOY,maceoff,gaff_maceoff,ok,-64550.730821,-64550.740986,0.04474225,0.07896396,0.137225829808,0.00507621009326,match,match
ZAYGOY,uma,gaff_uma,ok,-32870.12841219604,-32868.25736863551,0.00998466,0.07565088,0.0193824046496,0.0064695676972,match,match
ZAYGUE,mace,gaff_mace,ok,-19885.443459631762,-19898.70939679473,0.13026485,,0.15266610054,0.0339761019271,match,error: StructureMatcher did not find a match
ZAYGUE,maceoff,gaff_maceoff,ok,-40443.259823,-40443.09392725,0.05636483,,0.156266834989,0.0235085822479,match,error: StructureMatcher did not find a match
ZAYGUE,uma,gaff_uma,ok,-19683.163962905906,-19660.933452928704,0.02743730,,0.153752716562,0.0310275918822,match,error: StructureMatcher did not find a match
ZAYHAL,mace,gaff_mace,ok,-38284.05521176472,-38278.96592407254,0.09621601,0.09709616,,0.00356771452383,timeout_match,match
ZAYHAL,maceoff,gaff_maceoff,ok,-79269.36862375,-79269.248112,0.07893843,0.13795535,,0.00817208320975,timeout_match,match
ZAYHAL,uma,gaff_uma,ok,-37782.934252714665,-37776.97109736945,0.01404281,0.11691549,0.00779179896814,0.00489832802609,match,match
ZAYRAS,mace,gaff_mace,ok,-22447.99099128057,-22449.022033539637,0.15870691,0.14510864,,0.0330691026493,timeout_match,match
